
Generacion 2
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 797
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 798
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 3, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 799
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 6, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 3, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 800
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 6, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 3, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 801
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 6, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5

Generacion 802
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 6, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 803
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 6, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 804
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 6, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 805
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 6, 13, 10] Aptitud = 3
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 6, 13, 10] Aptitud = 5
[0, 11, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4

Generacion 806
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 11, 1, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 4
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 807
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 11, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 1, 12, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6

Generacion 808
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 11, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 5
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 809
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 810
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 811
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 812
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 813
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 814
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 815
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 816
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 12, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 817
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 9, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 818
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 819
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 820
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 5, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 5, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6

Generacion 821
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 3, 2, 13, 5, 13, 10] Aptitud = 4
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 5, 13, 10] Aptitud = 5
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 12, 13, 12, 13, 10] Aptitud = 6
[0, 1, 1, 12, 0, 12, 6, 8, 10, 9, 2, 13, 5, 13, 10] Aptitud = 5
